date,store,sales,dow,week,month,day,quarter,is_weekend,year
2017-05-15,5,2040,0,20,5,15,2,0,2017
2017-05-15,6,1934,0,20,5,15,2,0,2017
2017-05-15,7,1848,0,20,5,15,2,0,2017
2017-05-15,8,3225,0,20,5,15,2,0,2017
2017-05-15,9,2747,0,20,5,15,2,0,2017
2017-05-15,10,2939,0,20,5,15,2,0,2017
2017-05-16,1,2811,1,20,5,16,2,0,2017
2017-05-16,2,3937,1,20,5,16,2,0,2017
2017-05-16,3,3508,1,20,5,16,2,0,2017
2017-05-16,4,3262,1,20,5,16,2,0,2017
2017-05-16,5,2291,1,20,5,16,2,0,2017
2017-05-16,6,2364,1,20,5,16,2,0,2017
2017-05-16,7,2137,1,20,5,16,2,0,2017
2017-05-16,8,3897,1,20,5,16,2,0,2017
2017-05-16,9,3289,1,20,5,16,2,0,2017
2017-05-16,10,3431,1,20,5,16,2,0,2017
2017-05-17,1,2688,2,20,5,17,2,0,2017
2017-05-17,2,3929,2,20,5,17,2,0,2017
2017-05-17,3,3485,2,20,5,17,2,0,2017
2017-05-17,4,3247,2,20,5,17,2,0,2017
2017-05-17,5,2270,2,20,5,17,2,0,2017
2017-05-17,6,2314,2,20,5,17,2,0,2017
2017-05-17,7,2121,2,20,5,17,2,0,2017
2017-05-17,8,3687,2,20,5,17,2,0,2017
2017-05-17,9,3281,2,20,5,17,2,0,2017
2017-05-17,10,3496,2,20,5,17,2,0,2017
2017-05-18,1,2991,3,20,5,18,2,0,2017
2017-05-18,2,4240,3,20,5,18,2,0,2017
2017-05-18,3,3738,3,20,5,18,2,0,2017
2017-05-18,4,3501,3,20,5,18,2,0,2017
2017-05-18,5,2523,3,20,5,18,2,0,2017
2017-05-18,6,2440,3,20,5,18,2,0,2017
2017-05-18,7,2291,3,20,5,18,2,0,2017
2017-05-18,8,4034,3,20,5,18,2,0,2017
2017-05-18,9,3509,3,20,5,18,2,0,2017
2017-05-18,10,3693,3,20,5,18,2,0,2017
2017-05-19,1,3193,4,20,5,19,2,0,2017
2017-05-19,2,4574,4,20,5,19,2,0,2017
2017-05-19,3,4135,4,20,5,19,2,0,2017
2017-05-19,4,3746,4,20,5,19,2,0,2017
2017-05-19,5,2665,4,20,5,19,2,0,2017
2017-05-19,6,2596,4,20,5,19,2,0,2017
2017-05-19,7,2486,4,20,5,19,2,0,2017
2017-05-19,8,4325,4,20,5,19,2,0,2017
2017-05-19,9,3724,4,20,5,19,2,0,2017
2017-05-19,10,4029,4,20,5,19,2,0,2017
2017-05-20,1,3494,5,20,5,20,2,1,2017
2017-05-20,2,4792,5,20,5,20,2,1,2017
2017-05-20,3,4314,5,20,5,20,2,1,2017
2017-05-20,4,3807,5,20,5,20,2,1,2017
2017-05-20,5,2906,5,20,5,20,2,1,2017
2017-05-20,6,2852,5,20,5,20,2,1,2017
2017-05-20,7,2635,5,20,5,20,2,1,2017
2017-05-20,8,4567,5,20,5,20,2,1,2017
2017-05-20,9,4028,5,20,5,20,2,1,2017
2017-05-20,10,4274,5,20,5,20,2,1,2017
2017-05-21,1,3542,6,20,5,21,2,1,2017
2017-05-21,2,5100,6,20,5,21,2,1,2017
2017-05-21,3,4505,6,20,5,21,2,1,2017
2017-05-21,4,4273,6,20,5,21,2,1,2017
2017-05-21,5,3051,6,20,5,21,2,1,2017
2017-05-21,6,3062,6,20,5,21,2,1,2017
2017-05-21,7,2803,6,20,5,21,2,1,2017
2017-05-21,8,4909,6,20,5,21,2,1,2017
2017-05-21,9,4191,6,20,5,21,2,1,2017
2017-05-21,10,4438,6,20,5,21,2,1,2017
2017-05-22,1,2378,0,21,5,22,2,0,2017
2017-05-22,2,3342,0,21,5,22,2,0,2017
2017-05-22,3,3015,0,21,5,22,2,0,2017
2017-05-22,4,2747,0,21,5,22,2,0,2017
2017-05-22,5,2038,0,21,5,22,2,0,2017
2017-05-22,6,1994,0,21,5,22,2,0,2017
2017-05-22,7,1881,0,21,5,22,2,0,2017
2017-05-22,8,3183,0,21,5,22,2,0,2017
2017-05-22,9,2814,0,21,5,22,2,0,2017
2017-05-22,10,2962,0,21,5,22,2,0,2017
2017-05-23,1,2737,1,21,5,23,2,0,2017
2017-05-23,2,3798,1,21,5,23,2,0,2017
2017-05-23,3,3545,1,21,5,23,2,0,2017
2017-05-23,4,3241,1,21,5,23,2,0,2017
2017-05-23,5,2454,1,21,5,23,2,0,2017
2017-05-23,6,2341,1,21,5,23,2,0,2017
2017-05-23,7,2139,1,21,5,23,2,0,2017
2017-05-23,8,3843,1,21,5,23,2,0,2017
2017-05-23,9,3183,1,21,5,23,2,0,2017
2017-05-23,10,3328,1,21,5,23,2,0,2017
2017-05-24,1,2761,2,21,5,24,2,0,2017
2017-05-24,2,3923,2,21,5,24,2,0,2017
2017-05-24,3,3614,2,21,5,24,2,0,2017
2017-05-24,4,3280,2,21,5,24,2,0,2017
2017-05-24,5,2332,2,21,5,24,2,0,2017
2017-05-24,6,2383,2,21,5,24,2,0,2017
2017-05-24,7,2075,2,21,5,24,2,0,2017
2017-05-24,8,3739,2,21,5,24,2,0,2017
2017-05-24,9,3170,2,21,5,24,2,0,2017
2017-05-24,10,3470,2,21,5,24,2,0,2017
2017-05-25,1,2928,3,21,5,25,2,0,2017
2017-05-25,2,4238,3,21,5,25,2,0,2017
2017-05-25,3,3854,3,21,5,25,2,0,2017
2017-05-25,4,3394,3,21,5,25,2,0,2017
2017-05-25,5,2551,3,21,5,25,2,0,2017
2017-05-25,6,2578,3,21,5,25,2,0,2017
2017-05-25,7,2398,3,21,5,25,2,0,2017
2017-05-25,8,3969,3,21,5,25,2,0,2017
2017-05-25,9,3569,3,21,5,25,2,0,2017
2017-05-25,10,3631,3,21,5,25,2,0,2017
2017-05-26,1,3248,4,21,5,26,2,0,2017
2017-05-26,2,4625,4,21,5,26,2,0,2017
2017-05-26,3,4070,4,21,5,26,2,0,2017
2017-05-26,4,3724,4,21,5,26,2,0,2017
2017-05-26,5,2712,4,21,5,26,2,0,2017
2017-05-26,6,2743,4,21,5,26,2,0,2017
2017-05-26,7,2414,4,21,5,26,2,0,2017
2017-05-26,8,4351,4,21,5,26,2,0,2017
2017-05-26,9,3710,4,21,5,26,2,0,2017
2017-05-26,10,3893,4,21,5,26,2,0,2017
2017-05-27,1,3336,5,21,5,27,2,1,2017
2017-05-27,2,4853,5,21,5,27,2,1,2017
2017-05-27,3,4288,5,21,5,27,2,1,2017
2017-05-27,4,3848,5,21,5,27,2,1,2017
2017-05-27,5,2796,5,21,5,27,2,1,2017
2017-05-27,6,2855,5,21,5,27,2,1,2017
2017-05-27,7,2642,5,21,5,27,2,1,2017
2017-05-27,8,4556,5,21,5,27,2,1,2017
2017-05-27,9,3945,5,21,5,27,2,1,2017
2017-05-27,10,4202,5,21,5,27,2,1,2017
2017-05-28,1,3619,6,21,5,28,2,1,2017
2017-05-28,2,5039,6,21,5,28,2,1,2017
2017-05-28,3,4532,6,21,5,28,2,1,2017
2017-05-28,4,4110,6,21,5,28,2,1,2017
2017-05-28,5,2913,6,21,5,28,2,1,2017
2017-05-28,6,2996,6,21,5,28,2,1,2017
2017-05-28,7,2762,6,21,5,28,2,1,2017
2017-05-28,8,4849,6,21,5,28,2,1,2017
2017-05-28,9,4079,6,21,5,28,2,1,2017
2017-05-28,10,4518,6,21,5,28,2,1,2017
2017-05-29,1,2311,0,22,5,29,2,0,2017
2017-05-29,2,3369,0,22,5,29,2,0,2017
2017-05-29,3,2940,0,22,5,29,2,0,2017
2017-05-29,4,2775,0,22,5,29,2,0,2017
2017-05-29,5,2005,0,22,5,29,2,0,2017
2017-05-29,6,2027,0,22,5,29,2,0,2017
2017-05-29,7,1871,0,22,5,29,2,0,2017
2017-05-29,8,3248,0,22,5,29,2,0,2017
2017-05-29,9,2719,0,22,5,29,2,0,2017
2017-05-29,10,2929,0,22,5,29,2,0,2017
2017-05-30,1,2748,1,22,5,30,2,0,2017
2017-05-30,2,3782,1,22,5,30,2,0,2017
2017-05-30,3,3519,1,22,5,30,2,0,2017
2017-05-30,4,3270,1,22,5,30,2,0,2017
2017-05-30,5,2267,1,22,5,30,2,0,2017
2017-05-30,6,2324,1,22,5,30,2,0,2017
2017-05-30,7,2123,1,22,5,30,2,0,2017
2017-05-30,8,3697,1,22,5,30,2,0,2017
2017-05-30,9,3247,1,22,5,30,2,0,2017
2017-05-30,10,3322,1,22,5,30,2,0,2017
2017-05-31,1,2766,2,22,5,31,2,0,2017
2017-05-31,2,3916,2,22,5,31,2,0,2017
2017-05-31,3,3566,2,22,5,31,2,0,2017
2017-05-31,4,3273,2,22,5,31,2,0,2017
2017-05-31,5,2460,2,22,5,31,2,0,2017
2017-05-31,6,2391,2,22,5,31,2,0,2017
2017-05-31,7,2163,2,22,5,31,2,0,2017
2017-05-31,8,3758,2,22,5,31,2,0,2017
2017-05-31,9,3185,2,22,5,31,2,0,2017
2017-05-31,10,3385,2,22,5,31,2,0,2017
2017-06-01,1,3146,3,22,6,1,2,0,2017
2017-06-01,2,4498,3,22,6,1,2,0,2017
2017-06-01,3,3945,3,22,6,1,2,0,2017
2017-06-01,4,3611,3,22,6,1,2,0,2017
2017-06-01,5,2741,3,22,6,1,2,0,2017
2017-06-01,6,2610,3,22,6,1,2,0,2017
2017-06-01,7,2395,3,22,6,1,2,0,2017
2017-06-01,8,4328,3,22,6,1,2,0,2017
2017-06-01,9,3643,3,22,6,1,2,0,2017
2017-06-01,10,3996,3,22,6,1,2,0,2017
2017-06-02,1,3342,4,22,6,2,2,0,2017
2017-06-02,2,4720,4,22,6,2,2,0,2017
2017-06-02,3,4340,4,22,6,2,2,0,2017
2017-06-02,4,3965,4,22,6,2,2,0,2017
2017-06-02,5,2797,4,22,6,2,2,0,2017
2017-06-02,6,2877,4,22,6,2,2,0,2017
2017-06-02,7,2638,4,22,6,2,2,0,2017
2017-06-02,8,4475,4,22,6,2,2,0,2017
2017-06-02,9,3973,4,22,6,2,2,0,2017
2017-06-02,10,4146,4,22,6,2,2,0,2017
2017-06-03,1,3615,5,22,6,3,2,1,2017
2017-06-03,2,5145,5,22,6,3,2,1,2017
2017-06-03,3,4578,5,22,6,3,2,1,2017
2017-06-03,4,4128,5,22,6,3,2,1,2017
2017-06-03,5,3106,5,22,6,3,2,1,2017
2017-06-03,6,2949,5,22,6,3,2,1,2017
2017-06-03,7,2851,5,22,6,3,2,1,2017
2017-06-03,8,4919,5,22,6,3,2,1,2017
2017-06-03,9,4229,5,22,6,3,2,1,2017
2017-06-03,10,4411,5,22,6,3,2,1,2017
2017-06-04,1,3829,6,22,6,4,2,1,2017
2017-06-04,2,5387,6,22,6,4,2,1,2017
2017-06-04,3,4970,6,22,6,4,2,1,2017
2017-06-04,4,4405,6,22,6,4,2,1,2017
2017-06-04,5,3161,6,22,6,4,2,1,2017
2017-06-04,6,3102,6,22,6,4,2,1,2017
2017-06-04,7,2965,6,22,6,4,2,1,2017
2017-06-04,8,5121,6,22,6,4,2,1,2017
2017-06-04,9,4344,6,22,6,4,2,1,2017
2017-06-04,10,4777,6,22,6,4,2,1,2017
2017-06-05,1,2476,0,23,6,5,2,0,2017
2017-06-05,2,3632,0,23,6,5,2,0,2017
2017-06-05,3,3220,0,23,6,5,2,0,2017
2017-06-05,4,2836,0,23,6,5,2,0,2017
2017-06-05,5,2143,0,23,6,5,2,0,2017
2017-06-05,6,2129,0,23,6,5,2,0,2017
2017-06-05,7,1946,0,23,6,5,2,0,2017
2017-06-05,8,3449,0,23,6,5,2,0,2017
2017-06-05,9,2882,0,23,6,5,2,0,2017
2017-06-05,10,3081,0,23,6,5,2,0,2017
2017-06-06,1,2943,1,23,6,6,2,0,2017
2017-06-06,2,4251,1,23,6,6,2,0,2017
2017-06-06,3,3749,1,23,6,6,2,0,2017
2017-06-06,4,3551,1,23,6,6,2,0,2017
2017-06-06,5,2471,1,23,6,6,2,0,2017
2017-06-06,6,2564,1,23,6,6,2,0,2017
2017-06-06,7,2283,1,23,6,6,2,0,2017
2017-06-06,8,4008,1,23,6,6,2,0,2017
2017-06-06,9,3447,1,23,6,6,2,0,2017
2017-06-06,10,3667,1,23,6,6,2,0,2017
2017-06-07,1,2973,2,23,6,7,2,0,2017
2017-06-07,2,4269,2,23,6,7,2,0,2017
2017-06-07,3,3997,2,23,6,7,2,0,2017
2017-06-07,4,3404,2,23,6,7,2,0,2017
2017-06-07,5,2548,2,23,6,7,2,0,2017
2017-06-07,6,2481,2,23,6,7,2,0,2017
2017-06-07,7,2266,2,23,6,7,2,0,2017
2017-06-07,8,4054,2,23,6,7,2,0,2017
2017-06-07,9,3404,2,23,6,7,2,0,2017
2017-06-07,10,3665,2,23,6,7,2,0,2017
2017-06-08,1,3254,3,23,6,8,2,0,2017
2017-06-08,2,4529,3,23,6,8,2,0,2017
2017-06-08,3,4049,3,23,6,8,2,0,2017
2017-06-08,4,3663,3,23,6,8,2,0,2017
2017-06-08,5,2717,3,23,6,8,2,0,2017
2017-06-08,6,2687,3,23,6,8,2,0,2017
2017-06-08,7,2511,3,23,6,8,2,0,2017
2017-06-08,8,4322,3,23,6,8,2,0,2017
2017-06-08,9,3682,3,23,6,8,2,0,2017
2017-06-08,10,3987,3,23,6,8,2,0,2017
2017-06-09,1,3466,4,23,6,9,2,0,2017
2017-06-09,2,4776,4,23,6,9,2,0,2017
2017-06-09,3,4225,4,23,6,9,2,0,2017
2017-06-09,4,3865,4,23,6,9,2,0,2017
2017-06-09,5,2883,4,23,6,9,2,0,2017
2017-06-09,6,2835,4,23,6,9,2,0,2017
2017-06-09,7,2546,4,23,6,9,2,0,2017
2017-06-09,8,4598,4,23,6,9,2,0,2017
2017-06-09,9,3989,4,23,6,9,2,0,2017
2017-06-09,10,4121,4,23,6,9,2,0,2017
2017-06-10,1,3668,5,23,6,10,2,1,2017
2017-06-10,2,5179,5,23,6,10,2,1,2017
2017-06-10,3,4489,5,23,6,10,2,1,2017
2017-06-10,4,4181,5,23,6,10,2,1,2017
2017-06-10,5,3073,5,23,6,10,2,1,2017
2017-06-10,6,3002,5,23,6,10,2,1,2017
2017-06-10,7,2697,5,23,6,10,2,1,2017
2017-06-10,8,5029,5,23,6,10,2,1,2017
2017-06-10,9,4138,5,23,6,10,2,1,2017
2017-06-10,10,4398,5,23,6,10,2,1,2017
2017-06-11,1,3732,6,23,6,11,2,1,2017
2017-06-11,2,5379,6,23,6,11,2,1,2017
2017-06-11,3,4898,6,23,6,11,2,1,2017
2017-06-11,4,4454,6,23,6,11,2,1,2017
2017-06-11,5,3180,6,23,6,11,2,1,2017
2017-06-11,6,3184,6,23,6,11,2,1,2017
2017-06-11,7,2847,6,23,6,11,2,1,2017
2017-06-11,8,5102,6,23,6,11,2,1,2017
2017-06-11,9,4488,6,23,6,11,2,1,2017
2017-06-11,10,4758,6,23,6,11,2,1,2017
2017-06-12,1,2562,0,24,6,12,2,0,2017
2017-06-12,2,3493,0,24,6,12,2,0,2017
2017-06-12,3,3229,0,24,6,12,2,0,2017
2017-06-12,4,2937,0,24,6,12,2,0,2017
2017-06-12,5,2135,0,24,6,12,2,0,2017
2017-06-12,6,2095,0,24,6,12,2,0,2017
2017-06-12,7,1957,0,24,6,12,2,0,2017
2017-06-12,8,3398,0,24,6,12,2,0,2017
2017-06-12,9,2900,0,24,6,12,2,0,2017
2017-06-12,10,3121,0,24,6,12,2,0,2017
2017-06-13,1,2999,1,24,6,13,2,0,2017
2017-06-13,2,4208,1,24,6,13,2,0,2017
2017-06-13,3,3704,1,24,6,13,2,0,2017
2017-06-13,4,3456,1,24,6,13,2,0,2017
2017-06-13,5,2476,1,24,6,13,2,0,2017
2017-06-13,6,2473,1,24,6,13,2,0,2017
2017-06-13,7,2357,1,24,6,13,2,0,2017
2017-06-13,8,4020,1,24,6,13,2,0,2017
2017-06-13,9,3469,1,24,6,13,2,0,2017
2017-06-13,10,3673,1,24,6,13,2,0,2017
2017-06-14,1,2914,2,24,6,14,2,0,2017
2017-06-14,2,4311,2,24,6,14,2,0,2017
2017-06-14,3,3688,2,24,6,14,2,0,2017
2017-06-14,4,3551,2,24,6,14,2,0,2017
2017-06-14,5,2443,2,24,6,14,2,0,2017
2017-06-14,6,2590,2,24,6,14,2,0,2017
2017-06-14,7,2333,2,24,6,14,2,0,2017
2017-06-14,8,4045,2,24,6,14,2,0,2017
2017-06-14,9,3458,2,24,6,14,2,0,2017
2017-06-14,10,3719,2,24,6,14,2,0,2017
2017-06-15,1,3187,3,24,6,15,2,0,2017
2017-06-15,2,4493,3,24,6,15,2,0,2017
2017-06-15,3,4063,3,24,6,15,2,0,2017
2017-06-15,4,3639,3,24,6,15,2,0,2017
2017-06-15,5,2654,3,24,6,15,2,0,2017
2017-06-15,6,2685,3,24,6,15,2,0,2017
2017-06-15,7,2425,3,24,6,15,2,0,2017
2017-06-15,8,4238,3,24,6,15,2,0,2017
2017-06-15,9,3760,3,24,6,15,2,0,2017
2017-06-15,10,3897,3,24,6,15,2,0,2017
2017-06-16,1,3355,4,24,6,16,2,0,2017
2017-06-16,2,4754,4,24,6,16,2,0,2017
2017-06-16,3,4177,4,24,6,16,2,0,2017
2017-06-16,4,3939,4,24,6,16,2,0,2017
2017-06-16,5,2844,4,24,6,16,2,0,2017
2017-06-16,6,2826,4,24,6,16,2,0,2017
2017-06-16,7,2631,4,24,6,16,2,0,2017
2017-06-16,8,4586,4,24,6,16,2,0,2017
2017-06-16,9,3993,4,24,6,16,2,0,2017
2017-06-16,10,4148,4,24,6,16,2,0,2017
2017-06-17,1,3660,5,24,6,17,2,1,2017
2017-06-17,2,5090,5,24,6,17,2,1,2017
2017-06-17,3,4547,5,24,6,17,2,1,2017
2017-06-17,4,4099,5,24,6,17,2,1,2017
2017-06-17,5,3147,5,24,6,17,2,1,2017
2017-06-17,6,3099,5,24,6,17,2,1,2017
2017-06-17,7,2840,5,24,6,17,2,1,2017
2017-06-17,8,4890,5,24,6,17,2,1,2017
2017-06-17,9,4282,5,24,6,17,2,1,2017
2017-06-17,10,4446,5,24,6,17,2,1,2017
2017-06-18,1,3803,6,24,6,18,2,1,2017
2017-06-18,2,5415,6,24,6,18,2,1,2017
2017-06-18,3,4733,6,24,6,18,2,1,2017
2017-06-18,4,4450,6,24,6,18,2,1,2017
2017-06-18,5,3085,6,24,6,18,2,1,2017
2017-06-18,6,3226,6,24,6,18,2,1,2017
2017-06-18,7,3017,6,24,6,18,2,1,2017
2017-06-18,8,5166,6,24,6,18,2,1,2017
2017-06-18,9,4394,6,24,6,18,2,1,2017
2017-06-18,10,4715,6,24,6,18,2,1,2017
2017-06-19,1,2590,0,25,6,19,2,0,2017
2017-06-19,2,3558,0,25,6,19,2,0,2017
2017-06-19,3,3226,0,25,6,19,2,0,2017
2017-06-19,4,2957,0,25,6,19,2,0,2017
2017-06-19,5,2140,0,25,6,19,2,0,2017
2017-06-19,6,2104,0,25,6,19,2,0,2017
2017-06-19,7,2029,0,25,6,19,2,0,2017
2017-06-19,8,3420,0,25,6,19,2,0,2017
2017-06-19,9,3028,0,25,6,19,2,0,2017
2017-06-19,10,3121,0,25,6,19,2,0,2017
2017-06-20,1,2948,1,25,6,20,2,0,2017
2017-06-20,2,4108,1,25,6,20,2,0,2017
2017-06-20,3,3780,1,25,6,20,2,0,2017
2017-06-20,4,3457,1,25,6,20,2,0,2017
2017-06-20,5,2508,1,25,6,20,2,0,2017
2017-06-20,6,2463,1,25,6,20,2,0,2017
2017-06-20,7,2313,1,25,6,20,2,0,2017
2017-06-20,8,4090,1,25,6,20,2,0,2017
2017-06-20,9,3511,1,25,6,20,2,0,2017
2017-06-20,10,3622,1,25,6,20,2,0,2017
2017-06-21,1,2980,2,25,6,21,2,0,2017
2017-06-21,2,4191,2,25,6,21,2,0,2017
2017-06-21,3,3839,2,25,6,21,2,0,2017
2017-06-21,4,3431,2,25,6,21,2,0,2017
2017-06-21,5,2442,2,25,6,21,2,0,2017
2017-06-21,6,2529,2,25,6,21,2,0,2017
2017-06-21,7,2256,2,25,6,21,2,0,2017
2017-06-21,8,4107,2,25,6,21,2,0,2017
2017-06-21,9,3409,2,25,6,21,2,0,2017
2017-06-21,10,3759,2,25,6,21,2,0,2017
2017-06-22,1,3167,3,25,6,22,2,0,2017
2017-06-22,2,4505,3,25,6,22,2,0,2017
2017-06-22,3,3940,3,25,6,22,2,0,2017
2017-06-22,4,3638,3,25,6,22,2,0,2017
2017-06-22,5,2598,3,25,6,22,2,0,2017
2017-06-22,6,2650,3,25,6,22,2,0,2017
2017-06-22,7,2457,3,25,6,22,2,0,2017
2017-06-22,8,4345,3,25,6,22,2,0,2017
2017-06-22,9,3664,3,25,6,22,2,0,2017
2017-06-22,10,3886,3,25,6,22,2,0,2017
2017-06-23,1,3404,4,25,6,23,2,0,2017
2017-06-23,2,4732,4,25,6,23,2,0,2017
2017-06-23,3,4189,4,25,6,23,2,0,2017
2017-06-23,4,3921,4,25,6,23,2,0,2017
2017-06-23,5,2902,4,25,6,23,2,0,2017
2017-06-23,6,2913,4,25,6,23,2,0,2017
2017-06-23,7,2602,4,25,6,23,2,0,2017
2017-06-23,8,4597,4,25,6,23,2,0,2017
2017-06-23,9,3998,4,25,6,23,2,0,2017
2017-06-23,10,4168,4,25,6,23,2,0,2017
2017-06-24,1,3581,5,25,6,24,2,1,2017
2017-06-24,2,5080,5,25,6,24,2,1,2017
2017-06-24,3,4474,5,25,6,24,2,1,2017
2017-06-24,4,4114,5,25,6,24,2,1,2017
2017-06-24,5,3009,5,25,6,24,2,1,2017
2017-06-24,6,3041,5,25,6,24,2,1,2017
2017-06-24,7,2772,5,25,6,24,2,1,2017
2017-06-24,8,4915,5,25,6,24,2,1,2017
2017-06-24,9,4078,5,25,6,24,2,1,2017
2017-06-24,10,4437,5,25,6,24,2,1,2017
2017-06-25,1,3746,6,25,6,25,2,1,2017
2017-06-25,2,5408,6,25,6,25,2,1,2017
2017-06-25,3,4826,6,25,6,25,2,1,2017
2017-06-25,4,4263,6,25,6,25,2,1,2017
2017-06-25,5,3157,6,25,6,25,2,1,2017
2017-06-25,6,3209,6,25,6,25,2,1,2017
2017-06-25,7,2959,6,25,6,25,2,1,2017
2017-06-25,8,5238,6,25,6,25,2,1,2017
2017-06-25,9,4497,6,25,6,25,2,1,2017
2017-06-25,10,4726,6,25,6,25,2,1,2017
2017-06-26,1,2621,0,26,6,26,2,0,2017
2017-06-26,2,3604,0,26,6,26,2,0,2017
2017-06-26,3,3194,0,26,6,26,2,0,2017
2017-06-26,4,2895,0,26,6,26,2,0,2017
2017-06-26,5,2200,0,26,6,26,2,0,2017
2017-06-26,6,2063,0,26,6,26,2,0,2017
2017-06-26,7,1917,0,26,6,26,2,0,2017
2017-06-26,8,3468,0,26,6,26,2,0,2017
2017-06-26,9,3011,0,26,6,26,2,0,2017
2017-06-26,10,3214,0,26,6,26,2,0,2017
2017-06-27,1,2907,1,26,6,27,2,0,2017
2017-06-27,2,4142,1,26,6,27,2,0,2017
2017-06-27,3,3730,1,26,6,27,2,0,2017
2017-06-27,4,3482,1,26,6,27,2,0,2017
2017-06-27,5,2547,1,26,6,27,2,0,2017
2017-06-27,6,2525,1,26,6,27,2,0,2017
2017-06-27,7,2330,1,26,6,27,2,0,2017
2017-06-27,8,4135,1,26,6,27,2,0,2017
2017-06-27,9,3491,1,26,6,27,2,0,2017
2017-06-27,10,3560,1,26,6,27,2,0,2017
2017-06-28,1,2861,2,26,6,28,2,0,2017
2017-06-28,2,4198,2,26,6,28,2,0,2017
2017-06-28,3,3743,2,26,6,28,2,0,2017
2017-06-28,4,3437,2,26,6,28,2,0,2017
2017-06-28,5,2451,2,26,6,28,2,0,2017
2017-06-28,6,2501,2,26,6,28,2,0,2017
2017-06-28,7,2307,2,26,6,28,2,0,2017
2017-06-28,8,4018,2,26,6,28,2,0,2017
2017-06-28,9,3524,2,26,6,28,2,0,2017
2017-06-28,10,3674,2,26,6,28,2,0,2017
2017-06-29,1,3127,3,26,6,29,2,0,2017
2017-06-29,2,4521,3,26,6,29,2,0,2017
2017-06-29,3,3957,3,26,6,29,2,0,2017
2017-06-29,4,3646,3,26,6,29,2,0,2017
2017-06-29,5,2766,3,26,6,29,2,0,2017
2017-06-29,6,2716,3,26,6,29,2,0,2017
2017-06-29,7,2435,3,26,6,29,2,0,2017
2017-06-29,8,4424,3,26,6,29,2,0,2017
2017-06-29,9,3678,3,26,6,29,2,0,2017
2017-06-29,10,4040,3,26,6,29,2,0,2017
2017-06-30,1,3332,4,26,6,30,2,0,2017
2017-06-30,2,4779,4,26,6,30,2,0,2017
2017-06-30,3,4174,4,26,6,30,2,0,2017
2017-06-30,4,3859,4,26,6,30,2,0,2017
2017-06-30,5,2872,4,26,6,30,2,0,2017
2017-06-30,6,2865,4,26,6,30,2,0,2017
2017-06-30,7,2601,4,26,6,30,2,0,2017
2017-06-30,8,4602,4,26,6,30,2,0,2017
2017-06-30,9,3906,4,26,6,30,2,0,2017
2017-06-30,10,4192,4,26,6,30,2,0,2017
2017-07-01,1,3788,5,26,7,1,3,1,2017
2017-07-01,2,5433,5,26,7,1,3,1,2017
2017-07-01,3,4914,5,26,7,1,3,1,2017
2017-07-01,4,4526,5,26,7,1,3,1,2017
2017-07-01,5,3241,5,26,7,1,3,1,2017
2017-07-01,6,3248,5,26,7,1,3,1,2017
2017-07-01,7,2958,5,26,7,1,3,1,2017
2017-07-01,8,5188,5,26,7,1,3,1,2017
2017-07-01,9,4512,5,26,7,1,3,1,2017
2017-07-01,10,4786,5,26,7,1,3,1,2017
2017-07-02,1,4041,6,26,7,2,3,1,2017
2017-07-02,2,5771,6,26,7,2,3,1,2017
2017-07-02,3,5157,6,26,7,2,3,1,2017
2017-07-02,4,4748,6,26,7,2,3,1,2017
2017-07-02,5,3475,6,26,7,2,3,1,2017
2017-07-02,6,3460,6,26,7,2,3,1,2017
2017-07-02,7,3148,6,26,7,2,3,1,2017
2017-07-02,8,5422,6,26,7,2,3,1,2017
2017-07-02,9,4836,6,26,7,2,3,1,2017
2017-07-02,10,4878,6,26,7,2,3,1,2017
2017-07-03,1,2666,0,27,7,3,3,0,2017
2017-07-03,2,3847,0,27,7,3,3,0,2017
2017-07-03,3,3441,0,27,7,3,3,0,2017
2017-07-03,4,3076,0,27,7,3,3,0,2017
2017-07-03,5,2206,0,27,7,3,3,0,2017
2017-07-03,6,2383,0,27,7,3,3,0,2017
2017-07-03,7,2145,0,27,7,3,3,0,2017
2017-07-03,8,3530,0,27,7,3,3,0,2017
2017-07-03,9,3132,0,27,7,3,3,0,2017
2017-07-03,10,3349,0,27,7,3,3,0,2017
2017-07-04,1,3264,1,27,7,4,3,0,2017
2017-07-04,2,4441,1,27,7,4,3,0,2017
2017-07-04,3,3978,1,27,7,4,3,0,2017
2017-07-04,4,3561,1,27,7,4,3,0,2017
2017-07-04,5,2631,1,27,7,4,3,0,2017
2017-07-04,6,2679,1,27,7,4,3,0,2017
2017-07-04,7,2442,1,27,7,4,3,0,2017
2017-07-04,8,4256,1,27,7,4,3,0,2017
2017-07-04,9,3574,1,27,7,4,3,0,2017
2017-07-04,10,3911,1,27,7,4,3,0,2017
2017-07-05,1,3214,2,27,7,5,3,0,2017
2017-07-05,2,4412,2,27,7,5,3,0,2017
2017-07-05,3,3978,2,27,7,5,3,0,2017
2017-07-05,4,3636,2,27,7,5,3,0,2017
2017-07-05,5,2660,2,27,7,5,3,0,2017
2017-07-05,6,2579,2,27,7,5,3,0,2017
2017-07-05,7,2395,2,27,7,5,3,0,2017
2017-07-05,8,4352,2,27,7,5,3,0,2017
2017-07-05,9,3624,2,27,7,5,3,0,2017
2017-07-05,10,3831,2,27,7,5,3,0,2017
2017-07-06,1,3300,3,27,7,6,3,0,2017
